epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_anchor,loss_l2,swaption_priced_frac,path_finite_frac,anchor_rmse_bp,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_scale,lr,lambda0_norm,lambda0_l1,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
633,13264.8,21.387,5.38132631778717,2.243646264076233,1.109443113207817,1.498084111517528e-05,1.0,0.92169189453125,96.43514585494995,,0,0.0,0.0,0.00016189229535958124,0.12252157926559448,0.16894382238388062,0.13610440492630005,0.29276347160339355,0.1262521743774414,0.07735249400138855,0.04804947227239609,0.037077710032463074,0.010723541490733624,-0.11617714911699295,0.00496542127802968,-147.725,,,,,,,,,
634,13287.7,22.854,7.357066631317139,2.9167363047599792,1.3970863223075867,1.5019783177194768e-05,1.0,0.92120361328125,108.77136200666428,,0,0.0,0.0,0.00016111932796171683,0.1225813552737236,0.16884085536003113,0.13616320490837097,0.2929319143295288,0.12626250088214874,0.07737640291452408,0.04808201640844345,0.0370246097445488,0.0109093664214015,-0.11625270545482635,0.0046541644260287285,-7.124999999999997,,,,,,,,,
635,13308.2,20.512,9.556077778339386,3.4624373763799667,1.2556895911693573,1.5036467630125117e-05,1.0,0.91912841796875,104.11127519607544,,0,0.0,0.0,0.00016034733309543394,0.12267769873142242,0.16880787909030914,0.13629186153411865,0.2933775782585144,0.12626135349273682,0.0773661658167839,0.04816234111785889,0.037015073001384735,0.011249858886003494,-0.11634214967489243,0.004200800787657499,68.81249999999999,,,,,,,,,
636,13329.3,21.097,8.522345542907715,3.405687615275383,0.9730753302574158,1.5065562138261157e-05,1.0,0.92279052734375,90.40495336055756,,0,0.0,0.0,0.00015957631920314463,0.12284765392541885,0.16871321201324463,0.1363232433795929,0.2935052812099457,0.12626485526561737,0.07729178667068481,0.048231035470962524,0.037008028477430344,0.011306856758892536,-0.11652956902980804,0.0038687586784362793,-34.4375,,,,,,,,,
637,13349.7,20.41,7.052249073982239,2.6709506809711456,1.0342515259981155,1.5102117458809516e-05,1.0,0.926513671875,93.98652708530426,,0,0.0,0.0,0.00015880629471653332,0.12292414158582687,0.1685270518064499,0.13639861345291138,0.2934560179710388,0.12652331590652466,0.07732747495174408,0.04828762263059616,0.037102892994880676,0.011241449974477291,-0.11659536510705948,0.0035873455926775932,-105.775,,,,,,,,,
638,13370.6,20.954,6.396207571029663,2.542569637298584,1.2588312029838562,1.5111282664292958e-05,1.0,0.92559814453125,104.78730964660645,,0,0.0,0.0,0.00015803726805646462,0.12297721952199936,0.16832727193832397,0.1365179568529129,0.2935420572757721,0.12679697573184967,0.07739798724651337,0.04833479970693588,0.03713805973529816,0.011205445975065231,-0.11665116250514984,0.0033325927797704935,39.4,,,,,,,,,
639,13393.5,22.854,5.334942162036896,2.4462796598672867,1.0488543063402176,1.514206860520062e-05,1.0,0.91943359375,95.16744101047516,,0,0.0,0.0,0.00015726924763289049,0.12321457266807556,0.16843095421791077,0.13647781312465668,0.29308316111564636,0.12705963850021362,0.07742100208997726,0.04834745451807976,0.03734062612056732,0.011089458130300045,-0.11685299873352051,0.003147866576910019,-129.3875,,,,,,,,,
640,13413.1,19.633,10.454224109649658,2.8577186465263367,1.5173782110214233,1.5195666946965503e-05,1.0,0.92474365234375,114.72518563270569,,0,0.0,0.0,0.00015650224184475965,0.12332172691822052,0.16861341893672943,0.13636307418346405,0.29247525334358215,0.12721869349479675,0.07743403315544128,0.0483243390917778,0.03754851967096329,0.010851209983229637,-0.116917684674263,0.003295998787507415,-19.937499999999996,,,,,,,,,
641,13433.3,20.207,8.777857422828674,2.251324772834778,1.0560413300991058,1.5216549627439235e-05,1.0,0.9246826171875,94.58811676502228,,0,0.0,0.0,0.0001557362590799242,0.12346750497817993,0.16887427866458893,0.13632912933826447,0.29218369722366333,0.12744416296482086,0.07744549959897995,0.04824317991733551,0.03770620375871658,0.01083593349903822,-0.11702175438404083,0.0033103800378739834,-89.225,,,,,,,,,
642,13454.9,21.605,6.994880676269531,4.401181280612946,1.1946605294942856,1.5265885394910583e-05,1.0,0.92230224609375,102.47365427017212,,0,0.0,0.0,0.0001549713077150491,0.1237030178308487,0.16914677619934082,0.13623566925525665,0.29168862104415894,0.12761905789375305,0.07753388583660126,0.04810113087296486,0.037853967398405075,0.010820708237588406,-0.11722579598426819,0.003246304113417864,-167.6375,,,,,,,,,
643,13477.5,22.509,7.1117236614227295,2.7100148797035217,1.318700686097145,1.5321311366278678e-05,1.0,0.92388916015625,107.3401392698288,,0,0.0,0.0,0.00015420739611551987,0.12389097362756729,0.16929151117801666,0.1360417753458023,0.291006475687027,0.1276385635137558,0.07753924280405045,0.047982845455408096,0.03794998303055763,0.010525348596274853,-0.11741560697555542,0.0034005746711045504,5.887499999999992,,,,,,,,,
644,13500.0,22.502,4.497991681098938,2.0451473742723465,1.4507839530706406,1.536022773507284e-05,1.0,0.9210205078125,109.89881873130798,,0,0.0,0.0,0.0001534445326353514,0.12397505342960358,0.16928020119667053,0.135952427983284,0.29085108637809753,0.12752650678157806,0.07749858498573303,0.04793357476592064,0.0379585362970829,0.010379872284829617,-0.11751370131969452,0.003428088268265128,-136.2625,,,,,,,,,
645,13518.4,18.396,9.927476286888123,2.279690235853195,1.4135547578334808,1.537583875688142e-05,1.0,0.92913818359375,108.23314714431763,,0,0.0,0.0,0.00015268272561709642,0.12411206215620041,0.16930149495601654,0.13584575057029724,0.2907039523124695,0.1271946132183075,0.077504001557827,0.04798044264316559,0.03798196464776993,0.010197319090366364,-0.11766580492258072,0.0034564060624688864,-94.60000000000001,,,,,,,,,
646,13539.4,21.072,6.398840248584747,2.9069314897060394,1.2110440135002136,1.5427245671162382e-05,1.0,0.92242431640625,100.46485614776611,,0,0.0,0.0,0.00015192198339175454,0.12437498569488525,0.1694837212562561,0.1356694996356964,0.2900143265724182,0.1270633041858673,0.0776069387793541,0.04799341782927513,0.03819746524095535,0.009905317798256874,-0.11789758503437042,0.0034833564423024654,-94.46249999999999,,,,,,,,,
647,13559.5,20.06,7.5579917430877686,1.9814552068710327,0.9653405100107193,1.5485686617466854e-05,1.0,0.92852783203125,86.38295406103134,,0,0.0,0.0,0.0001511623142786807,0.12455657869577408,0.16960963606834412,0.13557836413383484,0.2895878851413727,0.1270318627357483,0.07769400626420975,0.04799972102046013,0.03836025670170784,0.009684374555945396,-0.1180538758635521,0.003511133836582303,-43.08749999999999,,,,,,,,,
648,13579.5,20.003,11.03276014328003,4.501847088336945,1.1617569327354431,1.553938000142807e-05,1.0,0.9315185546875,97.36633682250977,,0,0.0,0.0,0.00015040372658549475,0.12482444941997528,0.16983188688755035,0.13551929593086243,0.2893609404563904,0.1270485520362854,0.07767711579799652,0.04799054563045502,0.0385272391140461,0.009564300999045372,-0.1182938814163208,0.00344647653400898,-60.025,,,,,,,,,
649,13599.5,19.969,9.073456048965454,3.19706329703331,1.0842702090740204,1.5592194358760025e-05,1.0,0.9300537109375,92.8429519534111,,0,0.0,0.0,0.00014964622860799015,0.1249004527926445,0.16992726922035217,0.13549800217151642,0.28946563601493835,0.12701569497585297,0.0775611400604248,0.04794957861304283,0.03854546323418617,0.009576700627803802,-0.11836738884449005,0.003437712788581848,-81.92500000000001,,,,,,,,,
650,13619.5,20.072,6.671934366226196,1.9615099728107452,1.2045094966888428,1.5613883533660555e-05,1.0,0.92889404296875,100.75628578662872,,0,0.0,0.0,0.0001488898286300433,0.12509725987911224,0.17016367614269257,0.1353204995393753,0.2890680432319641,0.12693414092063904,0.07740262150764465,0.04787718877196312,0.03870278596878052,0.009508415125310421,-0.11852971464395523,0.0034227550495415926,-74.4125,,,,,,,,,
651,13638.4,18.839,11.524319171905518,3.992547392845154,1.6127203106880188,1.566360970173264e-05,1.0,0.93035888671875,113.44347143173218,,0,0.0,0.0,0.00014813453492352332,0.12523847818374634,0.1703084260225296,0.13523229956626892,0.28890925645828247,0.1268748939037323,0.07735501974821091,0.04778999090194702,0.03876574710011482,0.009499471634626389,-0.11866004765033722,0.0033831619657576084,34.150000000000006,,,,,,,,,
652,13658.7,20.334,6.218682706356049,1.8787459433078766,1.1974815875291824,1.569024425407406e-05,1.0,0.92584228515625,98.23264676332474,,0,0.0,0.0,0.0001473803557482011,0.12527385354042053,0.1703304648399353,0.13526737689971924,0.2891998291015625,0.12679095566272736,0.0773698166012764,0.04770895466208458,0.03872695565223694,0.009563344530761242,-0.11870632320642471,0.0033338339999318123,-72.5875,,,,,,,,,
653,13678.1,19.428,6.116330444812775,1.547817811369896,1.0750348940491676,1.570326367072994e-05,1.0,0.93133544921875,94.85790222883224,,0,0.0,0.0,0.00014662729935165932,0.1253933161497116,0.17030638456344604,0.1352304220199585,0.2892281115055084,0.1266389638185501,0.07736571878194809,0.04768889397382736,0.038697339594364166,0.00972014106810093,-0.1188368871808052,0.0030520206782966852,-74.9875,,,,,,,,,
654,13696.6,18.442,7.57592236995697,1.884218692779541,1.064062923192978,1.572913970449008e-05,1.0,0.93023681640625,94.44226294755936,,0,0.0,0.0,0.00014587537396920205,0.12547479569911957,0.17030972242355347,0.13520102202892303,0.2891882359981537,0.12656183540821075,0.07735230773687363,0.04770166426897049,0.03867796063423157,0.009831050410866737,-0.11892441660165787,0.0028762943111360073,-130.95,,,,,,,,,
655,13716.7,20.093,8.80019497871399,2.8633371889591217,1.2285813689231873,1.575891838001553e-05,1.0,0.9273681640625,101.02427077293396,,0,0.0,0.0,0.00014512458782376474,0.12563997507095337,0.17044761776924133,0.1351282298564911,0.28902193903923035,0.1264619082212448,0.07728161662817001,0.047747451812028885,0.03876915201544762,0.009926867671310902,-0.11906551569700241,0.002686076797544956,-86.77499999999999,,,,,,,,,
656,13738.2,21.549,4.184567451477051,0.7472851425409317,1.5302711427211761,1.580506204845733e-05,1.0,0.927734375,112.01098388433456,,0,0.0,0.0,0.00014437494912582444,0.125818133354187,0.17066551744937897,0.13503630459308624,0.28883543610572815,0.12629146873950958,0.07723639905452728,0.04778188839554787,0.038909077644348145,0.010024984367191792,-0.11920316517353058,0.0025282891001552343,-69.875,,,,,,,,,
657,13759.8,21.59,8.115597307682037,3.338951624929905,1.2296532988548279,1.583794482939993e-05,1.0,0.92559814453125,99.21297144889832,,0,0.0,0.0,0.00014362646607331,0.12587741017341614,0.17087821662425995,0.13493290543556213,0.28848615288734436,0.12625208497047424,0.0772278681397438,0.047765497118234634,0.039021603763103485,0.010152808390557766,-0.11921905726194382,0.0024847493041306734,-116.8375,,,,,,,,,
658,13780.8,21.026,5.776021480560303,2.4203271865844727,0.8674435764551163,1.584814754096442e-05,1.0,0.93096923828125,86.47973668575287,,0,0.0,0.0,0.0001428791468515119,0.125873401761055,0.17090211808681488,0.13500277698040009,0.2885211408138275,0.12630875408649445,0.07736075669527054,0.04782045632600784,0.03903432562947273,0.010191644541919231,-0.11920768767595291,0.002468445338308811,-87.43750000000001,,,,,,,,,
659,13803.2,22.338,9.304195165634155,4.5975096225738525,1.3586280047893524,1.583948414918268e-05,1.0,0.92572021484375,108.16919565200806,,0,0.0,0.0,0.00014213299963299357,0.1258600652217865,0.17080269753932953,0.13511836528778076,0.28861749172210693,0.1264735460281372,0.07750185579061508,0.04788055643439293,0.038896530866622925,0.010245133191347122,-0.11923492699861526,0.002426095539703965,-165.4625,,,,,,,,,
660,13823.6,20.389,10.09904670715332,4.45043620467186,1.496563345193863,1.5841831555007957e-05,1.0,0.9278564453125,110.50200963020325,,0,0.0,0.0,0.0001413880325775014,0.12588980793952942,0.1707923859357834,0.13518285751342773,0.28860482573509216,0.12661118805408478,0.07759305834770203,0.04792233183979988,0.0388212576508522,0.01029916014522314,-0.11928702145814896,0.002384948544204235,-39.275,,,,,,,,,
661,13845.3,21.697,5.694910883903503,1.5052664279937744,1.408228263258934,1.5858160168136237e-05,1.0,0.9283447265625,109.87604087591171,,0,0.0,0.0,0.00014064425383187578,0.1259944885969162,0.1708981692790985,0.13522689044475555,0.28850680589675903,0.12686912715435028,0.07759051024913788,0.04794110730290413,0.03887562081217766,0.010304216295480728,-0.11938028037548065,0.0023380531929433346,-51.6125,,,,,,,,,
662,13866.0,20.707,6.406451463699341,2.2386467903852463,1.1055771186947823,1.587776887390646e-05,1.0,0.92950439453125,90.06409525871277,,0,0.0,0.0,0.000139901671529962,0.1260707676410675,0.17102506756782532,0.1352604627609253,0.28841501474380493,0.12712691724300385,0.07754882425069809,0.04795105382800102,0.038943685591220856,0.010305387899279594,-0.119438536465168,0.0023374618031084538,-45.3125,,,,,,,,,
663,13886.2,20.253,7.780354022979736,3.1536909490823746,1.3829715251922607,1.5911632999632275e-05,1.0,0.92559814453125,103.83365267515182,,0,0.0,0.0,0.00013916029379252095,0.1262565404176712,0.17130810022354126,0.1351834535598755,0.2879332900047302,0.1273525506258011,0.0775052160024643,0.047942742705345154,0.03913486376404762,0.01026056706905365,-0.11957608163356781,0.0023365875240415335,-78.7875,,,,,,,,,
664,13906.6,20.398,8.622493624687195,2.778475746512413,1.1697915345430374,1.5958120457071345e-05,1.0,0.9263916015625,98.79995143413544,,0,0.0,0.0,0.00013842012872714086,0.12645000219345093,0.1716390699148178,0.1350713074207306,0.2873991131782532,0.12753966450691223,0.07741250842809677,0.0479339174926281,0.039319127798080444,0.010041141882538795,-0.11973432451486588,0.0025444841012358665,-86.76249999999999,,,,,,,,,
665,13927.9,21.31,7.163716435432434,2.0070043057203293,1.528041422367096,1.602023530722363e-05,1.0,0.92755126953125,108.90780311822891,,0,0.0,0.0,0.00013768118442814836,0.12676754593849182,0.1719922125339508,0.13491258025169373,0.286785751581192,0.1276686042547226,0.07728305459022522,0.047912951558828354,0.03954610228538513,0.009761868976056576,-0.12001541256904602,0.002668834524229169,-74.475,,,,,,,,,
666,13948.0,20.061,5.755207657814026,1.7997803390026093,1.0617136061191559,1.6102301742648706e-05,1.0,0.933349609375,93.64037883281708,,0,0.0,0.0,0.00013694346897651994,0.12707024812698364,0.17234104871749878,0.13481257855892181,0.2863742411136627,0.12780509889125824,0.07716939598321915,0.04790162295103073,0.03976232185959816,0.009576722979545593,-0.12027747184038162,0.0027245357632637024,-135.65,,,,,,,,,
667,13968.2,20.263,5.516865372657776,1.3787264376878738,1.2204287648200989,1.6160469385795295e-05,1.0,0.935791015625,99.42145764827728,,0,0.0,0.0,0.00013620699043979346,0.1272045075893402,0.17254993319511414,0.1347993016242981,0.2862585484981537,0.12785446643829346,0.07714579254388809,0.04793838784098625,0.03983128443360329,0.009571710601449013,-0.12039630860090256,0.0027506286278367043,-66.975,,,,,,,,,
668,13988.9,20.669,12.727801144123077,5.661592945456505,1.3037556409835815,1.6201276594074443e-05,1.0,0.931884765625,99.58874225616455,,0,0.0,0.0,0.00013547175687198028,0.1274433583021164,0.17285506427288055,0.1346835196018219,0.2858131527900696,0.1278858184814453,0.07710355520248413,0.04793152958154678,0.040026187896728516,0.009490943513810635,-0.12059058248996735,0.0027473480440676212,82.45,,,,,,,,,
669,14010.8,21.921,4.995768308639526,1.5923960208892822,1.1287416219711304,1.6259927633655025e-05,1.0,0.93194580078125,96.38072943687439,,0,0.0,0.0,0.0001347377763134769,0.12762781977653503,0.1730978935956955,0.13461975753307343,0.2856625020503998,0.12803390622138977,0.07696876674890518,0.047813888639211655,0.04017261043190956,0.009419034235179424,-0.12074214220046997,0.0027640999760478735,-32.3625,,,,,,,,,
670,14031.4,20.54,4.475114405155182,1.1480058878660202,1.402586668729782,1.6311088529619155e-05,1.0,0.9306640625,108.50627946853638,,0,0.0,0.0,0.00013400505679097703,0.12785732746124268,0.17341075837612152,0.13457566499710083,0.2855428159236908,0.12814973294734955,0.07687024772167206,0.04773988202214241,0.04038563743233681,0.009303044527769089,-0.12092190980911255,0.0028001682367175817,-53.4375,,,,,,,,,
671,14051.4,20.011,7.208481669425964,1.5527869164943695,1.4274014234542847,1.6374986444134265e-05,1.0,0.93548583984375,107.2283484339714,,0,0.0,0.0,0.0001332736063173842,0.1281084567308426,0.17372053861618042,0.13447539508342743,0.2851913273334503,0.1281864047050476,0.07682465761899948,0.04769916459918022,0.04058685526251793,0.009129839017987251,-0.12113166600465775,0.002872166922315955,-61.0125,,,,,,,,,
672,14071.1,19.709,7.0532146692276,2.1146615743637085,1.3643721789121628,1.6420160136476625e-05,1.0,0.92901611328125,105.6617693901062,,0,0.0,0.0,0.00013254343289172333,0.12823407351970673,0.1738630086183548,0.13435399532318115,0.28486931324005127,0.12810222804546356,0.07676365226507187,0.04768074303865433,0.04070811718702316,0.009012323804199696,-0.12123173475265503,0.002910837298259139,-73.5375,,,,,,,,,
673,14091.3,20.235,11.408661365509033,3.3769407272338867,1.940750777721405,1.6463588963233633e-05,1.0,0.930908203125,129.5017876625061,,0,0.0,0.0,0.00013181454449905417,0.12837283313274384,0.17387497425079346,0.13423368334770203,0.28470155596733093,0.12785807251930237,0.0766938254237175,0.04768124222755432,0.040805600583553314,0.008799095638096333,-0.12136144936084747,0.0029088228475302458,44.900000000000006,,,,,,,,,
674,14111.7,20.39,8.66491585969925,3.8339430391788483,1.3273408710956573,1.6486500044265995e-05,1.0,0.931396484375,102.08179330825806,,0,0.0,0.0,0.00013108694911038334,0.1284341961145401,0.1738615185022354,0.1341831535100937,0.2847139835357666,0.12767261266708374,0.0766778513789177,0.04766817390918732,0.04082592949271202,0.008667889051139355,-0.1214282214641571,0.002939483616501093,-62.662499999999994,,,,,,,,,
675,14134.4,22.706,3.984188497066498,1.0339763164520264,1.5463896244764328,1.649420210014796e-05,1.0,0.9251708984375,113.27496761083603,,0,0.0,0.0,0.0001303606546825776,0.1284465491771698,0.17378002405166626,0.13418911397457123,0.28479912877082825,0.1277434080839157,0.07662340998649597,0.04759052023291588,0.040796034038066864,0.008535370230674744,-0.12145951390266418,0.002989111701026559,-44.55,,,,,,,,,
676,14155.5,21.083,7.412431120872498,1.779601126909256,1.4742876291275024,1.649038540563197e-05,1.0,0.93182373046875,112.56786382198334,,0,0.0,0.0,0.00012963566915827622,0.1283731460571289,0.17347241938114166,0.13421276211738586,0.28476664423942566,0.128026083111763,0.07656040787696838,0.04749787598848343,0.040751878172159195,0.008179149590432644,-0.12141785025596619,0.003123541595414281,-7.337499999999999,,,,,,,,,
